time,channel,ROI.ID,LP,Probe,mean_Mean
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_1.1,LP01,MS12,600.6022
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_1.10,LP01,MS12,1880.8444
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_1.2,LP01,MS12,1897.4399
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_1.3,LP01,MS12,324.8651
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_1.4,LP01,MS12,489.2254
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_1.5,LP01,MS12,1739.105
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_1.6,LP01,MS12,611.0462
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_1.7,LP01,MS12,2412.2786
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_1.8,LP01,MS12,1272.3334
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_1.9,LP01,MS12,2047.4412
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_2.1,LP01,MS12,1027.475
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_2.2,LP01,MS12,898.463
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_2.3,LP01,MS12,1733.7744
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_2.4,LP01,MS12,325.2844
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_2.5,LP01,MS12,879.8641
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_2.6,LP01,MS12,916.9978
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_2.7,LP01,MS12,910.103
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_3.1,LP01,MS12,684.5992
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_3.2,LP01,MS12,1326.7938
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_3.3,LP01,MS12,2615.1045
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_3.4,LP01,MS12,686.8621
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_3.5,LP01,MS12,872.722
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_4.1,LP01,MS12,1140.7225
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_4.2,LP01,MS12,2194.4651
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_4.3,LP01,MS12,953.2593
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_4.4,LP01,MS12,1516.4064
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_4.5,LP01,MS12,1179.2778
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_4.6,LP01,MS12,942.0048
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_5.1,LP01,MS12,434.8446
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_5.2,LP01,MS12,2695.8176
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_5.3,LP01,MS12,946.1193
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_5.4,LP01,MS12,510.7081
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_5.5,LP01,MS12,595.3399
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_5.6,LP01,MS12,753.3593
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_5.7,LP01,MS12,1494.9243
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_5.8,LP01,MS12,1513.78
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_1.1,LP01,MS12,1086.318
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_1.2,LP01,MS12,801.181
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_1.3,LP01,MS12,725.4518
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_1.4,LP01,MS12,1715.3267
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_1.5,LP01,MS12,1277.1262
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_1.6,LP01,MS12,546.4812
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_1.7,LP01,MS12,276.2174
