time,channel,ROI.ID,LP,Probe,mean_Mean
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_1_2.1,LP0,MS12,1659.4329
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_1_2.2,LP0,MS12,1769.0062
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_1_2.3,LP0,MS12,353.5116
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_1_3.1,LP0,MS12,434.2927
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_1_3.2,LP0,MS12,1433.0745
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_1_3.3,LP0,MS12,898.4493
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_1_3.4,LP0,MS12,1373.5125
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_1_4.1,LP0,MS12,1044.7946
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_1_4.2,LP0,MS12,2557.1353
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_1_4.3,LP0,MS12,671.4506
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_1_4.4,LP0,MS12,932.2707
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_1_5.1,LP0,MS12,1022.1242
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_1_5.2,LP0,MS12,861.0524
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_1_5.3,LP0,MS12,1695.6689
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_1_5.4,LP0,MS12,1595.4951
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_2_1.1,LP0,MS12,2029.1986
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_2_1.2,LP0,MS12,628.0302
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_2_1.3,LP0,MS12,654.9507
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_2_2.1,LP0,MS12,667.7979
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_2_2.2,LP0,MS12,1194.4742
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_2_2.3,LP0,MS12,2749.1118
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_2_2.4,LP0,MS12,570.1132
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_2_2.5,LP0,MS12,1768.152
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_2_2.6,LP0,MS12,1690.2133
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_2_3.1,LP0,MS12,418.6812
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_2_3.10,LP0,MS12,746.5582
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_2_3.11,LP0,MS12,715.6154
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_2_3.12,LP0,MS12,708.64
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_2_3.13,LP0,MS12,312.5306
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_2_3.14,LP0,MS12,238.8571
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_2_3.2,LP0,MS12,188.3681
0,C1-EGFP-NES channel,Unc405_1600uM_MS12_0.05%Plu_LP0_C1-EGFP-NES_cond1_cond2_2_3.3,LP0,MS12,788.1136
