time,channel,ROI.ID,LP,Probe,mean_Mean
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_1.1,LP40,MS6,653.1206
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_1.2,LP40,MS6,707.5752
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_1.3,LP40,MS6,1375.415
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_1.4,LP40,MS6,336.2961
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_1.5,LP40,MS6,426.5094
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_1.6,LP40,MS6,620.3682
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_1.7,LP40,MS6,399.3835
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_2.1,LP40,MS6,552.0176
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_2.2,LP40,MS6,242.9524
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_2.3,LP40,MS6,3052.0127
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_2.4,LP40,MS6,828.5984
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_2.5,LP40,MS6,801.4174
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_3.1,LP40,MS6,1959.7307
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_3.2,LP40,MS6,2155.1389
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_3.3,LP40,MS6,1027.321
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_3.4,LP40,MS6,1015.8425
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_4.1,LP40,MS6,724.0234
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_4.2,LP40,MS6,1449.3036
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_5.1,LP40,MS6,560.1232
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_5.2,LP40,MS6,830.8544
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_6.1,LP40,MS6,1420.4609
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_6.2,LP40,MS6,2002.2903
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_3_1.1,LP40,MS6,1401.2992
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_3_1.2,LP40,MS6,484.4649
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_3_1.3,LP40,MS6,1002.4581
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_3_1.4,LP40,MS6,360.18
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_3_1.5,LP40,MS6,307.7143
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_3_1.6,LP40,MS6,846.7656
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_3_1.7,LP40,MS6,1096.1017
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_3_2.1,LP40,MS6,1644.4341
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_3_2.2,LP40,MS6,2094.8406
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_3_2.3,LP40,MS6,544.7236
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_3_2.4,LP40,MS6,602.5198
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_3_2.5,LP40,MS6,632.428
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_3_2.6,LP40,MS6,662.5702
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_3_2.7,LP40,MS6,470.2261
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_3_2.8,LP40,MS6,519.4445
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_3_3.1,LP40,MS6,447.9742
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_3_3.10,LP40,MS6,1413.5366
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_3_3.11,LP40,MS6,437.3667
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_3_3.12,LP40,MS6,419.8182
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_3_3.13,LP40,MS6,694.3148
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_3_3.14,LP40,MS6,499.2151
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_3_3.15,LP40,MS6,298.3291
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_3_3.2,LP40,MS6,474.1639
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_3_3.3,LP40,MS6,219.9004
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_3_3.4,LP40,MS6,514.5463
0,C1-EGFP-NES channel,Unc405_563uM_MS6_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_3_3.5,LP40,MS6,1741.326
