time,channel,ROI.ID,LP,Probe,mean_Mean
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_1.1,LP10,MS12,964.4634
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_1.2,LP10,MS12,290.5062
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_1.3,LP10,MS12,926.155
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_1.4,LP10,MS12,203.9749
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_1.5,LP10,MS12,1194.3677
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_1.6,LP10,MS12,3019.4304
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_1.7,LP10,MS12,1723.1266
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_1.8,LP10,MS12,419.4406
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_2.1,LP10,MS12,1241.5754
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_2.2,LP10,MS12,2085.6187
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_2.3,LP10,MS12,423.8827
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_2.4,LP10,MS12,657.9751
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_2.5,LP10,MS12,782.6702
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_3.1,LP10,MS12,2955.623
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_3.2,LP10,MS12,1639.9868
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_3.3,LP10,MS12,451.8812
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_3.4,LP10,MS12,170.5833
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_3.5,LP10,MS12,862.2857
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_3.6,LP10,MS12,551.5901
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_4.1,LP10,MS12,918.8832
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_4.2,LP10,MS12,760.211
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_4.3,LP10,MS12,1165.8444
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_4.4,LP10,MS12,2119.6494
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_4.5,LP10,MS12,1031.8127
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_4.6,LP10,MS12,1014.2174
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_5.1,LP10,MS12,1276.5359
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_5.2,LP10,MS12,955.148
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_5.3,LP10,MS12,2380.24
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_1_5.4,LP10,MS12,2630.7542
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_2_1.1,LP10,MS12,642.603
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_2_1.2,LP10,MS12,534.8746
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_2_1.3,LP10,MS12,1142.1726
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_2_1.4,LP10,MS12,233.2226
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_2_1.5,LP10,MS12,524.8725
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_2_1.6,LP10,MS12,931.6125
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_2_1.7,LP10,MS12,358.8507
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_2_1.8,LP10,MS12,1790.5454
0,C1-EGFP-NES channel,Unc405_603uM_MS12_0.05%Plu_LP10_C1-EGFP-NES_cond1_cond2_2_1.9,LP10,MS12,340.4643
