time,channel,ROI.ID,LP,Probe,mean_Mean
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_1.1,LP01,MS6,987.853
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_1.2,LP01,MS6,1527.3616
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_1.3,LP01,MS6,252.6962
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_1.4,LP01,MS6,171.1713
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_1.5,LP01,MS6,937.8031
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_1.6,LP01,MS6,592.4957
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_1.7,LP01,MS6,784.0956
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_2.1,LP01,MS6,1378.9736
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_2.2,LP01,MS6,769.2358
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_2.3,LP01,MS6,716.7143
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_2.4,LP01,MS6,1213.483
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_2.5,LP01,MS6,227.3345
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_2.6,LP01,MS6,1303.4478
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_2.7,LP01,MS6,766.8517
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_3.1,LP01,MS6,2825.564
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_3.2,LP01,MS6,234.1063
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_3.3,LP01,MS6,239.0056
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_3.4,LP01,MS6,1430.5359
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_3.5,LP01,MS6,1131.441
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_4.1,LP01,MS6,1177.7142
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_4.2,LP01,MS6,632.9064
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_4.3,LP01,MS6,95.2035
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_4.4,LP01,MS6,474.0385
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_4.5,LP01,MS6,1216.7808
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_1_4.6,LP01,MS6,160.8781
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_1.1,LP01,MS6,1312.4219
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_1.2,LP01,MS6,1243.7235
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_1.3,LP01,MS6,1181.5802
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_1.4,LP01,MS6,1992.9639
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_1.5,LP01,MS6,2130.9153
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_1.6,LP01,MS6,2281.9375
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_1.7,LP01,MS6,1539.8889
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_2.1,LP01,MS6,436.2091
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_2.10,LP01,MS6,645.8411
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_2.2,LP01,MS6,740.08
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_2.3,LP01,MS6,2160.6042
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_2.4,LP01,MS6,974.3497
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_2.5,LP01,MS6,914.5289
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_2.6,LP01,MS6,789.8
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_2.7,LP01,MS6,1268.2831
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_2.8,LP01,MS6,1738.0513
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_2.9,LP01,MS6,724.5827
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_3.1,LP01,MS6,1155.9331
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_3.10,LP01,MS6,1085.7037
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_3.11,LP01,MS6,1636.5903
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_3.2,LP01,MS6,1434.6309
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_3.3,LP01,MS6,1984.2206
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_3.4,LP01,MS6,2024.5607
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_3.5,LP01,MS6,2036.5126
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_3.6,LP01,MS6,622.6258
0,C1-EGFP-NES channel,Unc405_1600uM_MS6_0.05%Plu_LP01_C1-EGFP-NES_cond1_cond2_2_3.7,LP01,MS6,1163.7432
