time,channel,ROI.ID,LP,Probe,mean_Mean
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_1.1,LP1,MS18,1057.6753
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_1.2,LP1,MS18,2184.8306
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_1.3,LP1,MS18,1769.1415
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_1.4,LP1,MS18,403.2554
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_1.5,LP1,MS18,2308.0312
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_1.6,LP1,MS18,1786.2162
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_1.7,LP1,MS18,742.6364
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_1.8,LP1,MS18,327.4269
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_2.1,LP1,MS18,378.3
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_2.10,LP1,MS18,1862.5106
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_2.11,LP1,MS18,798.7623
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_2.12,LP1,MS18,1046.6923
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_2.13,LP1,MS18,150.9323
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_2.2,LP1,MS18,482.9565
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_2.3,LP1,MS18,128.2125
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_2.4,LP1,MS18,1752.0962
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_2.5,LP1,MS18,589.7723
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_2.6,LP1,MS18,624.7913
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_2.7,LP1,MS18,2288.719
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_2.8,LP1,MS18,377.5873
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_2.9,LP1,MS18,595.4754
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_3.1,LP1,MS18,222.1969
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_3.10,LP1,MS18,1388.0134
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_3.11,LP1,MS18,2181.2124
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_3.2,LP1,MS18,125.3168
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_3.3,LP1,MS18,652.2974
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_3.4,LP1,MS18,476.6436
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_3.5,LP1,MS18,1376.41
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_3.6,LP1,MS18,1065.574
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_3.7,LP1,MS18,1005.2415
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_3.8,LP1,MS18,1103.5953
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_3.9,LP1,MS18,1025.3508
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_4.1,LP1,MS18,723.795
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_4.10,LP1,MS18,232.5039
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_4.2,LP1,MS18,1255.7582
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_4.3,LP1,MS18,800.2148
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_4.4,LP1,MS18,1543.9047
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_4.5,LP1,MS18,432.4213
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_4.6,LP1,MS18,641.2712
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_4.7,LP1,MS18,1131.1003
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_4.8,LP1,MS18,1234.0748
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_1_4.9,LP1,MS18,262.4452
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_2_1.1,LP1,MS18,872.3093
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_2_1.10,LP1,MS18,269.9226
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_2_1.11,LP1,MS18,2685.7659
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_2_1.12,LP1,MS18,382.3038
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_2_1.13,LP1,MS18,140.6667
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_2_1.2,LP1,MS18,699.6595
0,C1-EGFP-NES channel,Unc405_400uM_MS18_0.05%Plu_LP1_C1-EGFP-NES_cond1_cond2_2_1.3,LP1,MS18,681.6627
