time,channel,ROI.ID,LP,Probe,mean_Mean
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_1_1.1,LP40,MS19,233.5331
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_1_1.2,LP40,MS19,219.9236
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_1_1.3,LP40,MS19,683.5752
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_1_1.4,LP40,MS19,2506.4534
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_1_1.5,LP40,MS19,925.1105
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_1_1.6,LP40,MS19,3047.2776
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_1_2.1,LP40,MS19,1204.4188
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_1_2.2,LP40,MS19,1439.766
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_1_2.3,LP40,MS19,2568.9485
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_1_2.4,LP40,MS19,1516.9703
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_1_2.5,LP40,MS19,994.153
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_1_2.6,LP40,MS19,848.1288
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_1_2.7,LP40,MS19,917.1549
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_1_3.1,LP40,MS19,1467.3759
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_1_3.2,LP40,MS19,1469.6796
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_1_3.3,LP40,MS19,1801.3118
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_1_3.4,LP40,MS19,549.0052
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_1_4.1,LP40,MS19,1425.5895
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_1_4.2,LP40,MS19,1027.6111
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_1_4.3,LP40,MS19,961.4348
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_1_4.4,LP40,MS19,1397.3557
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_1_4.5,LP40,MS19,916.7368
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_1_5.1,LP40,MS19,1407.1503
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_1_5.2,LP40,MS19,2325.1147
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_1_5.3,LP40,MS19,1365.7313
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_1_5.4,LP40,MS19,795.7712
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_1.1,LP40,MS19,451.2714
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_1.2,LP40,MS19,366.539
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_1.3,LP40,MS19,530.989
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_1.4,LP40,MS19,928.0905
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_1.5,LP40,MS19,785.205
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_1.6,LP40,MS19,3448.4871
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_1.7,LP40,MS19,435.2381
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_1.8,LP40,MS19,772.7817
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_2.1,LP40,MS19,1123.8717
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_2.10,LP40,MS19,1375.0403
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_2.11,LP40,MS19,616.2359
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_2.12,LP40,MS19,470.106
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_2.13,LP40,MS19,89.2279
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_2.14,LP40,MS19,119.8333
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_2.2,LP40,MS19,301.2308
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_2.3,LP40,MS19,1222.6034
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_2.4,LP40,MS19,376.5873
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_2.5,LP40,MS19,1097.2444
0,C1-EGFP-NES channel,Unc405_32uM_MS19_0.05%Plu_LP40_C1-EGFP-NES_cond1_cond2_2_2.6,LP40,MS19,1161.7778
